SK_ID_CURR,CNT_CHILDREN,AMT_INCOME_TOTAL,Age,YEARS_EMPLOYED,AMT_CREDIT,CODE_GENDER,CNT_FAM_MEMBERS,NAME_CONTRACT_TYPE,OCCUPATION_TYPE,ORGANIZATION_TYPE,NAME_INCOME_TYPE,CREDIT_INCOME_PERCENT,ANNUITY_INCOME_PERCENT
245383,1,90000.0,36.0,7.0,1125000.0,M,3.0,Cash loans,Primaire,Industry,Working,12.5,0.3655
165517,0,126000.0,59.0,6.0,549882.0,F,1.0,Cash loans,Primaire,Business,Working,4.364142857142857,0.1418214285714285
263812,1,90000.0,50.0,6.0,448056.0,M,3.0,Cash loans,Secondaire,Transport,Working,4.9784,0.2335
288660,0,112500.0,42.0,14.0,835380.0,F,1.0,Cash loans,Primaire,Business,Commercial associate,7.4256,0.29448
122606,0,157500.0,53.0,0.0,1051294.5,M,2.0,Cash loans,Secondaire,Self-employed,Commercial associate,6.674885714285714,0.196
287444,2,180000.0,37.0,17.0,517500.0,M,4.0,Cash loans,Tertiaire,Security,Commercial associate,2.875,0.10725
105653,1,315000.0,31.0,3.0,675000.0,M,3.0,Cash loans,Primaire,Business,Commercial associate,2.142857142857143,0.1606285714285714
268283,0,144000.0,45.0,17.0,269550.0,F,1.0,Cash loans,Tertiaire,Medicine,State servant,1.871875,0.114
139455,0,225000.0,54.0,1.0,1265724.0,M,2.0,Cash loans,Tertiaire,Serivce,Commercial associate,5.62544,0.17114
193580,0,202500.0,23.0,0.0,1078200.0,M,1.0,Cash loans,Secondaire,Business,Commercial associate,5.3244444444444445,0.1892888888888889
281522,1,90000.0,44.0,1.0,247500.0,F,3.0,Revolving loans,Primaire,Business,Commercial associate,2.75,0.1375
194571,1,292500.0,26.0,7.0,787131.0,F,3.0,Cash loans,Tertiaire,Business,Working,2.6910461538461536,0.0893846153846153
280355,0,270000.0,53.0,26.0,1258650.0,F,1.0,Cash loans,Primaire,Education,Working,4.661666666666667,0.1979833333333333
180474,1,171000.0,37.0,12.0,1078200.0,M,3.0,Cash loans,Primaire,Transport,Working,6.3052631578947365,0.1843421052631579
242457,0,117000.0,57.0,0.0,584766.0,F,1.0,Cash loans,Primaire,Other,Commercial associate,4.998,0.2212692307692307
157156,0,157500.0,48.0,10.0,528633.0,F,2.0,Cash loans,Tertiaire,Medicine,Working,3.3564,0.1622857142857142
277709,0,180000.0,47.0,1.0,540000.0,F,1.0,Revolving loans,Tertiaire,Security,Working,3.0,0.15
272057,0,270000.0,45.0,3.0,1078200.0,M,2.0,Cash loans,Primaire,Business,Working,3.993333333333333,0.1172333333333333
247630,0,121500.0,23.0,0.0,192874.5,M,2.0,Cash loans,Primaire,Transport,Commercial associate,1.5874444444444444,0.1709629629629629
255963,2,225000.0,49.0,1.0,799299.0,M,4.0,Cash loans,Primaire,Serivce,State servant,3.55244,0.17148
131816,0,292500.0,47.0,4.0,685012.5,F,2.0,Cash loans,Primaire,Trade,Working,2.3419230769230768,0.0996615384615384
122868,0,202500.0,32.0,9.0,1350000.0,F,2.0,Cash loans,Tertiaire,Self-employed,Working,6.666666666666667,0.1765111111111111
237604,0,90000.0,40.0,7.0,545040.0,F,2.0,Cash loans,Primaire,Housing,Working,6.056,0.22975
155302,0,180000.0,29.0,2.0,450000.0,M,1.0,Cash loans,Secondaire,Self-employed,Working,2.5,0.094975
288214,0,135000.0,54.0,10.0,360000.0,F,2.0,Cash loans,Tertiaire,Business,Working,2.6666666666666665,0.1407333333333333
192599,0,67500.0,47.0,2.0,225000.0,F,1.0,Revolving loans,Primaire,Business,Working,3.333333333333333,0.1666666666666666
274178,2,360000.0,38.0,7.0,474363.0,F,4.0,Cash loans,Tertiaire,Serivce,Working,1.317675,0.06935
160202,3,180000.0,38.0,4.0,1133748.0,F,5.0,Cash loans,Tertiaire,Other,Commercial associate,6.2986,0.184875
114387,1,157500.0,44.0,1.0,358344.0,F,2.0,Cash loans,Primaire,Self-employed,Working,2.2752,0.1805714285714285
264920,0,157500.0,55.0,3.0,315000.0,F,2.0,Revolving loans,Tertiaire,Business,Commercial associate,2.0,0.1
267309,1,126000.0,39.0,17.0,1395000.0,F,3.0,Cash loans,Primaire,Transport,Working,11.071428571428571,0.3486785714285714
173627,0,90000.0,40.0,20.0,248760.0,F,2.0,Cash loans,Tertiaire,Medicine,State servant,2.764,0.27335
156590,0,135000.0,53.0,9.0,566055.0,F,2.0,Cash loans,Primaire,Serivce,Working,4.193,0.1362
241670,1,135000.0,36.0,4.0,270000.0,F,3.0,Revolving loans,Primaire,Transport,Commercial associate,2.0,0.1
222258,0,166500.0,28.0,3.0,215865.0,M,1.0,Cash loans,Primaire,Security,State servant,1.2964864864864865,0.147054054054054
184423,0,225000.0,39.0,11.0,704844.0,F,2.0,Cash loans,Primaire,Security,State servant,3.13264,0.12482
270852,0,166500.0,34.0,12.0,1116000.0,F,1.0,Cash loans,Tertiaire,Other,Commercial associate,6.702702702702703,0.2162162162162162
182602,0,135000.0,55.0,4.0,251091.0,M,2.0,Cash loans,Tertiaire,Business,Working,1.8599333333333328,0.1721
105324,1,135000.0,45.0,11.0,364896.0,F,3.0,Cash loans,Primaire,Business,Working,2.702933333333333,0.1154666666666666
277612,0,202500.0,32.0,3.0,532345.5,M,1.0,Cash loans,Primaire,Security,State servant,2.6288666666666667,0.1474222222222222
256868,0,103500.0,34.0,4.0,1078200.0,M,2.0,Cash loans,Primaire,Security,Commercial associate,10.417391304347824,0.3690869565217391
125034,0,180000.0,52.0,18.0,314100.0,F,2.0,Cash loans,Primaire,Business,Working,1.745,0.077575
235286,1,225000.0,34.0,1.0,562491.0,M,3.0,Cash loans,Primaire,Business,Working,2.49996,0.12084
127558,0,157500.0,48.0,21.0,1066752.0,F,2.0,Cash loans,Tertiaire,Serivce,State servant,6.773028571428571,0.1988571428571428
172429,0,112500.0,38.0,4.0,1515415.5,F,2.0,Cash loans,Secondaire,Business,Working,13.47036,0.37156
271808,2,180000.0,37.0,16.0,1002726.0,F,4.0,Cash loans,Tertiaire,Serivce,Working,5.5707,0.1636
239133,1,202500.0,43.0,3.0,886500.0,M,2.0,Cash loans,Primaire,Serivce,Working,4.377777777777778,0.1578888888888888
224169,0,144000.0,42.0,22.0,1053000.0,M,2.0,Cash loans,Primaire,Security,State servant,7.3125,0.2385625
256341,0,135000.0,57.0,34.0,634482.0,M,2.0,Cash loans,Primaire,Industry,Working,4.699866666666667,0.1383666666666666
156113,1,180000.0,43.0,8.0,450000.0,F,3.0,Cash loans,Tertiaire,Self-employed,Commercial associate,2.5,0.1518
165022,0,180000.0,51.0,27.0,573408.0,M,2.0,Cash loans,Primaire,Other,Working,3.1856,0.173525
272664,0,405000.0,32.0,5.0,1800000.0,M,2.0,Cash loans,Tertiaire,Business,Working,4.444444444444445,0.1544888888888889
190995,1,202500.0,55.0,4.0,202500.0,M,3.0,Revolving loans,Tertiaire,Trade,Commercial associate,1.0,0.05
229855,2,202500.0,57.0,2.0,1078200.0,M,4.0,Cash loans,Tertiaire,Serivce,Commercial associate,5.3244444444444445,0.1563111111111111
159245,0,67500.0,28.0,1.0,373311.0,F,2.0,Cash loans,Primaire,Education,Working,5.5305333333333335,0.2914666666666666
226153,1,90000.0,31.0,5.0,562491.0,F,2.0,Cash loans,Primaire,Self-employed,Working,6.2499,0.2493
271198,0,180000.0,25.0,5.0,135000.0,F,1.0,Cash loans,Tertiaire,Transport,Working,0.75,0.0501
145544,0,66874.5,57.0,26.0,412560.0,F,2.0,Cash loans,Primaire,Serivce,Working,6.169167619944822,0.1646591750218693
249812,0,157500.0,38.0,0.0,1762110.0,M,2.0,Cash loans,Secondaire,Self-employed,Commercial associate,11.188,0.3279428571428571
159192,1,90000.0,36.0,6.0,508495.5,F,3.0,Cash loans,Primaire,Self-employed,Working,5.64995,0.2718
209411,0,157500.0,38.0,4.0,298467.0,F,1.0,Cash loans,Primaire,Self-employed,Working,1.8950285714285715,0.2018857142857142
244801,2,99000.0,27.0,5.0,135000.0,F,4.0,Cash loans,Primaire,Serivce,Working,1.3636363636363635,0.0935454545454545
288434,1,58500.0,25.0,3.0,157500.0,F,3.0,Revolving loans,Primaire,Industry,Working,2.6923076923076925,0.1346153846153846
228756,0,135000.0,39.0,2.0,316125.0,M,2.0,Cash loans,Primaire,Trade,Working,2.341666666666667,0.1574333333333333
191784,1,211500.0,36.0,6.0,270000.0,M,3.0,Revolving loans,Primaire,Serivce,State servant,1.2765957446808511,0.0638297872340425
284472,0,180000.0,55.0,30.0,814041.0,M,2.0,Cash loans,Tertiaire,Other,Working,4.52245,0.13295
249273,1,112500.0,39.0,10.0,252000.0,F,3.0,Cash loans,Primaire,Other,State servant,2.24,0.17812
159079,0,157500.0,55.0,11.0,1762110.0,M,2.0,Cash loans,Secondaire,Self-employed,Working,11.188,0.2951142857142857
135573,0,292500.0,58.0,2.0,369531.0,F,1.0,Cash loans,Tertiaire,Trade,Commercial associate,1.263353846153846,0.1344923076923077
153300,1,315000.0,34.0,3.0,900000.0,M,3.0,Cash loans,Secondaire,Business,Working,2.857142857142857,0.1137285714285714
109388,0,157500.0,56.0,5.0,808650.0,M,2.0,Cash loans,Secondaire,Self-employed,Working,5.134285714285714,0.1886285714285714
113341,0,162000.0,31.0,7.0,961146.0,M,2.0,Cash loans,Primaire,Security,State servant,5.933,0.1921944444444444
125501,0,270000.0,62.0,4.0,278613.0,M,2.0,Cash loans,Primaire,Business,Working,1.0319,0.0694333333333333
239562,0,180000.0,54.0,7.0,337500.0,M,1.0,Revolving loans,Secondaire,Serivce,Working,1.875,0.09375
233330,0,225000.0,44.0,12.0,1125000.0,F,1.0,Cash loans,Tertiaire,Medicine,State servant,5.0,0.19828
189130,0,180000.0,60.0,38.0,453514.5,F,2.0,Cash loans,Primaire,Education,State servant,2.519525,0.198575
121464,0,270000.0,36.0,5.0,808650.0,F,2.0,Cash loans,Tertiaire,Trade,Commercial associate,2.995,0.1105166666666666
190220,0,225000.0,30.0,8.0,560664.0,F,1.0,Cash loans,Primaire,Serivce,Commercial associate,2.49184,0.07198
218443,1,135000.0,28.0,4.0,284400.0,F,2.0,Cash loans,Primaire,Self-employed,Commercial associate,2.1066666666666665,0.1526666666666666
169897,0,90000.0,50.0,3.0,315000.0,F,2.0,Cash loans,Primaire,Self-employed,Working,3.5,0.1646
224936,0,117000.0,43.0,23.0,431280.0,F,2.0,Cash loans,Primaire,Business,Commercial associate,3.686153846153846,0.1999615384615384
230123,0,135000.0,31.0,2.0,544491.0,M,1.0,Cash loans,Primaire,Business,Commercial associate,4.033266666666667,0.1073333333333333
250872,1,90000.0,48.0,5.0,314100.0,M,3.0,Cash loans,Secondaire,Serivce,Commercial associate,3.49,0.1796
223377,0,135000.0,31.0,6.0,394303.5,F,2.0,Cash loans,Primaire,Self-employed,Working,2.9207666666666667,0.2351333333333333
267077,0,119250.0,54.0,14.0,277969.5,F,2.0,Cash loans,Primaire,Housing,Working,2.330981132075472,0.1097358490566037
124848,0,202500.0,27.0,4.0,631332.0,M,2.0,Cash loans,Primaire,Trade,State servant,3.117688888888889,0.1698888888888889
137474,0,405000.0,41.0,7.0,900000.0,F,2.0,Revolving loans,Tertiaire,Business,Commercial associate,2.2222222222222223,0.1111111111111111
227105,0,175500.0,53.0,8.0,258709.5,F,1.0,Cash loans,Primaire,Other,Working,1.4741282051282052,0.0853589743589743
125888,0,202500.0,31.0,8.0,1006920.0,M,1.0,Cash loans,Primaire,Security,Working,4.972444444444444,0.1978444444444444
275913,0,157500.0,37.0,4.0,1096020.0,F,2.0,Cash loans,Primaire,Business,Working,6.958857142857143,0.2956571428571428
112237,2,126000.0,29.0,7.0,695970.0,F,4.0,Cash loans,Primaire,Security,State servant,5.523571428571429,0.3006785714285714
282865,0,180000.0,41.0,13.0,942300.0,F,2.0,Cash loans,Primaire,Serivce,Working,5.235,0.1696
255416,0,202500.0,25.0,3.0,450000.0,F,1.0,Cash loans,Primaire,Industry,Working,2.2222222222222223,0.1087333333333333
103772,1,270000.0,42.0,8.0,1006920.0,F,3.0,Cash loans,Primaire,Other,Working,3.729333333333333,0.1685166666666666
211476,1,135000.0,36.0,4.0,1185282.0,M,3.0,Cash loans,Primaire,Business,Commercial associate,8.779866666666667,0.2576666666666666
103897,0,157500.0,28.0,4.0,254700.0,M,2.0,Cash loans,Secondaire,Self-employed,Working,1.6171428571428572,0.1749714285714285
133039,0,216000.0,58.0,4.0,495882.0,M,2.0,Cash loans,Primaire,Business,Working,2.29575,0.1676458333333333
261329,1,139500.0,42.0,2.0,365175.0,F,3.0,Cash loans,Primaire,Self-employed,Working,2.617741935483871,0.0996129032258064
229571,0,180000.0,42.0,19.0,783927.0,M,2.0,Cash loans,Primaire,Serivce,Working,4.35515,0.21025
278766,1,247500.0,41.0,4.0,1042006.5,M,3.0,Cash loans,Secondaire,Business,Working,4.210127272727273,0.1789090909090909
223822,2,112500.0,33.0,14.0,675000.0,F,4.0,Cash loans,Tertiaire,Medicine,State servant,6.0,0.19356
130461,2,153000.0,38.0,4.0,270000.0,F,4.0,Revolving loans,Tertiaire,Medicine,State servant,1.7647058823529411,0.088235294117647
139343,0,135000.0,47.0,3.0,360000.0,M,2.0,Cash loans,Primaire,Trade,Commercial associate,2.6666666666666665,0.0713
202626,0,225000.0,50.0,0.0,215640.0,M,2.0,Cash loans,Primaire,Business,Working,0.9584,0.04118
225138,0,135000.0,29.0,1.0,292500.0,M,2.0,Revolving loans,Primaire,Business,Commercial associate,2.1666666666666665,0.1083333333333333
235433,0,180000.0,54.0,8.0,288873.0,F,1.0,Cash loans,Tertiaire,Medicine,Working,1.60485,0.09285
182369,0,225000.0,57.0,8.0,576072.0,M,2.0,Cash loans,Primaire,Business,Working,2.56032,0.09254
201508,0,225000.0,37.0,4.0,518562.0,F,2.0,Cash loans,Tertiaire,Serivce,Working,2.30472,0.11842
179872,0,40500.0,29.0,4.0,327024.0,F,2.0,Cash loans,Primaire,Education,Working,8.074666666666667,0.3795555555555555
275096,0,112500.0,37.0,7.0,675000.0,F,2.0,Cash loans,Primaire,Self-employed,Working,6.0,0.2542
124622,0,81000.0,46.0,23.0,101880.0,F,2.0,Cash loans,Tertiaire,Medicine,Working,1.257777777777778,0.1304444444444444
283457,2,108000.0,38.0,3.0,450000.0,F,4.0,Cash loans,Tertiaire,Medicine,State servant,4.166666666666667,0.1570833333333333
167991,0,135000.0,37.0,14.0,291384.0,F,1.0,Cash loans,Primaire,Business,Working,2.1584,0.1544666666666666
245642,0,112500.0,44.0,11.0,808650.0,M,2.0,Cash loans,Primaire,Security,Working,7.188,0.23304
229995,0,270000.0,53.0,10.0,450000.0,M,1.0,Cash loans,Primaire,Business,Working,1.6666666666666667,0.0598666666666666
217911,0,202500.0,53.0,8.0,675000.0,F,2.0,Cash loans,Tertiaire,Education,Working,3.333333333333333,0.0974666666666666
101735,0,292500.0,34.0,11.0,450000.0,M,1.0,Cash loans,Tertiaire,Security,State servant,1.5384615384615383,0.1190615384615384
245050,0,135000.0,28.0,3.0,266832.0,F,1.0,Cash loans,Primaire,Self-employed,Commercial associate,1.9765333333333333,0.1822333333333333
110716,3,337500.0,32.0,11.0,545040.0,M,5.0,Cash loans,Primaire,Industry,Working,1.614933333333333,0.0789333333333333
155945,0,180000.0,46.0,5.0,1305000.0,M,1.0,Cash loans,Primaire,Business,Working,7.25,0.199375
277468,2,189000.0,38.0,16.0,2517300.0,F,4.0,Cash loans,Primaire,Business,Working,13.31904761904762,0.366952380952381
267954,0,135000.0,23.0,4.0,202500.0,M,1.0,Cash loans,Primaire,Business,Working,1.5,0.0708666666666666
184878,0,117000.0,57.0,4.0,450000.0,M,2.0,Cash loans,Primaire,Business,Working,3.8461538461538463,0.2041153846153846
250378,1,315000.0,32.0,6.0,1672803.0,M,3.0,Cash loans,Primaire,Business,Working,5.310485714285714,0.2167
143028,2,99000.0,27.0,6.0,49455.0,F,4.0,Cash loans,Primaire,Education,Working,0.4995454545454545,0.0392272727272727
183977,0,135000.0,43.0,16.0,1129500.0,F,2.0,Cash loans,Tertiaire,Business,Commercial associate,8.366666666666667,0.4457666666666666
293551,1,202500.0,39.0,0.0,604152.0,F,3.0,Cash loans,Primaire,Business,Commercial associate,2.9834666666666667,0.1441777777777777
106371,0,112500.0,42.0,22.0,1079050.5,F,2.0,Cash loans,Primaire,Education,State servant,9.59156,0.34568
162207,1,189000.0,46.0,1.0,790434.0,F,3.0,Cash loans,Tertiaire,Transport,Working,4.182190476190476,0.1778809523809524
199923,3,157500.0,31.0,11.0,180000.0,M,5.0,Revolving loans,Primaire,Self-employed,Working,1.1428571428571428,0.0571428571428571
198603,2,112500.0,28.0,2.0,94500.0,F,4.0,Cash loans,Tertiaire,Self-employed,Working,0.84,0.09028
246305,0,247500.0,35.0,5.0,1024740.0,F,2.0,Cash loans,Primaire,Self-employed,Working,4.140363636363636,0.2119272727272727
183940,2,112500.0,38.0,1.0,900000.0,M,4.0,Cash loans,Primaire,Business,Working,8.0,0.23392
163370,0,135000.0,53.0,10.0,298512.0,F,2.0,Cash loans,Primaire,Business,Working,2.2112,0.1244333333333333
143545,0,157500.0,51.0,2.0,450000.0,F,2.0,Revolving loans,Primaire,Self-employed,Working,2.857142857142857,0.1428571428571428
244314,2,360000.0,40.0,12.0,781920.0,F,4.0,Cash loans,Primaire,Business,Working,2.172,0.078375
139584,1,157500.0,41.0,8.0,225000.0,M,3.0,Cash loans,Primaire,Housing,Working,1.4285714285714286,0.0828285714285714
238745,0,121500.0,53.0,8.0,225000.0,F,1.0,Cash loans,Primaire,Self-employed,Commercial associate,1.851851851851852,0.1908148148148148
116962,0,135000.0,50.0,6.0,970380.0,M,2.0,Cash loans,Primaire,Business,Working,7.188,0.2111333333333333
196982,0,135000.0,40.0,5.0,1078200.0,F,2.0,Cash loans,Primaire,Business,Working,7.986666666666666,0.2206
130383,1,270000.0,30.0,2.0,545040.0,M,3.0,Cash loans,Primaire,Serivce,Commercial associate,2.018666666666667,0.0945833333333333
273264,0,315000.0,60.0,16.0,427500.0,F,2.0,Cash loans,Tertiaire,Business,Commercial associate,1.3571428571428572,0.0697
135283,2,103500.0,34.0,0.0,127350.0,F,4.0,Cash loans,Primaire,Business,Working,1.2304347826086957,0.1472608695652174
167129,0,90000.0,54.0,1.0,157500.0,M,2.0,Cash loans,Primaire,Education,Working,1.75,0.12445
136306,0,135000.0,31.0,7.0,409500.0,F,2.0,Cash loans,Tertiaire,Business,Commercial associate,3.033333333333333,0.1833
254473,2,225000.0,39.0,3.0,331920.0,F,4.0,Cash loans,Tertiaire,Medicine,Working,1.4752,0.07154
273450,3,135000.0,28.0,4.0,355536.0,F,5.0,Cash loans,Primaire,Trade,Working,2.6336,0.1388333333333333
254556,1,112500.0,29.0,3.0,386784.0,F,3.0,Cash loans,Primaire,Serivce,Commercial associate,3.43808,0.25132
131375,0,337500.0,44.0,26.0,521280.0,F,2.0,Cash loans,Tertiaire,Education,Working,1.544533333333333,0.1048666666666666
207305,2,189000.0,40.0,9.0,495216.0,F,4.0,Cash loans,Primaire,Education,State servant,2.6201904761904764,0.1428333333333333
205384,0,292500.0,34.0,1.0,1125000.0,F,2.0,Cash loans,Tertiaire,Serivce,State servant,3.8461538461538463,0.1629538461538461
232089,0,135000.0,51.0,3.0,1288350.0,F,2.0,Cash loans,Primaire,Trade,Working,9.543333333333331,0.28
251726,2,540000.0,41.0,4.0,450000.0,F,4.0,Cash loans,Tertiaire,Serivce,Commercial associate,0.8333333333333334,0.04545
237782,1,225000.0,36.0,3.0,495216.0,M,3.0,Cash loans,Primaire,Business,Working,2.20096,0.1194
254768,0,180000.0,42.0,3.0,301464.0,F,2.0,Cash loans,Primaire,Business,Commercial associate,1.6748,0.10775
292030,0,337500.0,58.0,15.0,1125000.0,F,2.0,Cash loans,Tertiaire,Business,Working,3.333333333333333,0.1412266666666666
166993,1,180000.0,43.0,6.0,900000.0,F,3.0,Revolving loans,Primaire,Trade,Working,5.0,0.25
179669,0,261000.0,25.0,0.0,630000.0,F,2.0,Cash loans,Primaire,Transport,Working,2.413793103448276,0.1907068965517241
267296,2,112500.0,30.0,7.0,135000.0,M,4.0,Cash loans,Primaire,Self-employed,Working,1.2,0.05952
283851,0,193500.0,49.0,3.0,900000.0,F,1.0,Cash loans,Primaire,Industry,Commercial associate,4.651162790697675,0.1670697674418604
232709,0,189000.0,48.0,7.0,1256400.0,F,2.0,Cash loans,Primaire,Industry,Working,6.647619047619048,0.195047619047619
108848,1,211500.0,41.0,5.0,545040.0,F,3.0,Cash loans,Tertiaire,Housing,Working,2.5770212765957448,0.1253404255319149
125115,0,202500.0,28.0,1.0,254700.0,M,1.0,Cash loans,Tertiaire,Business,Commercial associate,1.257777777777778,0.1499111111111111
130519,0,90000.0,60.0,40.0,225000.0,F,2.0,Cash loans,Primaire,Other,Working,2.5,0.25615
196677,2,90000.0,46.0,1.0,1125000.0,M,4.0,Cash loans,Primaire,Business,Commercial associate,12.5,0.4131
278926,0,67500.0,55.0,8.0,634482.0,F,1.0,Cash loans,Primaire,Business,Working,9.399733333333334,0.2767333333333333
245664,0,450000.0,47.0,7.0,813195.0,F,1.0,Cash loans,Tertiaire,Self-employed,Working,1.8071,0.09657
207947,1,225000.0,45.0,23.0,215640.0,F,3.0,Cash loans,Primaire,Business,Commercial associate,0.9584,0.0667
139753,1,135000.0,39.0,3.0,547344.0,F,2.0,Cash loans,Secondaire,Self-employed,Working,4.0544,0.2424
188253,0,135000.0,22.0,2.0,90000.0,F,1.0,Cash loans,Primaire,Industry,Working,0.6666666666666666,0.0791
232161,0,184500.0,61.0,6.0,1042560.0,M,2.0,Cash loans,Tertiaire,Education,Working,5.650731707317073,0.1874634146341463
110352,0,315000.0,49.0,8.0,690660.0,F,2.0,Cash loans,Primaire,Education,Working,2.1925714285714286,0.1599571428571428
159738,2,157500.0,40.0,1.0,455445.0,F,4.0,Cash loans,Primaire,Education,Working,2.891714285714286,0.3122571428571428
109994,1,90000.0,28.0,1.0,369720.0,F,2.0,Cash loans,Primaire,Business,Commercial associate,4.108,0.326
237265,0,135000.0,27.0,4.0,253737.0,F,2.0,Cash loans,Primaire,Serivce,Commercial associate,1.8795333333333333,0.1494666666666666
182922,0,333000.0,54.0,5.0,808650.0,F,2.0,Cash loans,Tertiaire,Business,Working,2.4283783783783783,0.0787297297297297
152529,1,135000.0,34.0,3.0,755190.0,F,2.0,Cash loans,Primaire,Housing,Working,5.594,0.2865666666666667
100866,0,225000.0,42.0,4.0,398016.0,F,1.0,Cash loans,Tertiaire,Serivce,Working,1.76896,0.14034
200559,0,360000.0,48.0,13.0,1125000.0,F,2.0,Cash loans,Tertiaire,Serivce,Commercial associate,3.125,0.1327625
210640,2,225000.0,35.0,10.0,664569.0,M,4.0,Cash loans,Primaire,Industry,Commercial associate,2.95364,0.14266
144305,1,76500.0,37.0,6.0,202500.0,F,2.0,Revolving loans,Primaire,Self-employed,Working,2.647058823529412,0.1323529411764706
181104,0,135000.0,52.0,19.0,382500.0,M,2.0,Revolving loans,Primaire,Business,Commercial associate,2.833333333333333,0.1416666666666666
104694,2,117000.0,35.0,13.0,757413.0,F,4.0,Cash loans,Primaire,Security,Working,6.4736153846153845,0.3316538461538461
100325,0,135000.0,56.0,8.0,640080.0,F,2.0,Cash loans,Primaire,Serivce,State servant,4.741333333333333,0.2315666666666666
108284,1,270000.0,24.0,3.0,1008117.0,M,3.0,Cash loans,Tertiaire,Serivce,State servant,3.7337666666666665,0.1209333333333333
250480,0,360000.0,39.0,7.0,473760.0,M,1.0,Cash loans,Tertiaire,Business,Working,1.316,0.1221375
150227,1,126000.0,43.0,3.0,814041.0,F,3.0,Cash loans,Primaire,Trade,Commercial associate,6.460642857142857,0.1899285714285714
121360,0,135000.0,55.0,2.0,187704.0,M,2.0,Cash loans,Secondaire,Industry,Working,1.3904,0.0807666666666666
120989,0,378000.0,41.0,1.0,557770.5,F,2.0,Cash loans,Primaire,Business,Commercial associate,1.4755833333333332,0.0906190476190476
135183,0,270000.0,53.0,3.0,1256400.0,F,1.0,Cash loans,Primaire,Self-employed,Working,4.653333333333333,0.1365333333333333
228187,0,166500.0,40.0,3.0,355536.0,F,1.0,Cash loans,Primaire,Business,Working,2.135351351351352,0.1166216216216216
289579,0,202500.0,58.0,4.0,990000.0,M,2.0,Cash loans,Secondaire,Other,Working,4.888888888888889,0.1583555555555555
229801,0,54000.0,46.0,2.0,299772.0,F,1.0,Cash loans,Primaire,Serivce,Commercial associate,5.551333333333333,0.20175
164714,0,135000.0,45.0,13.0,675000.0,F,2.0,Cash loans,Primaire,Industry,Working,5.0,0.1805666666666666
129723,1,166500.0,39.0,4.0,781920.0,F,3.0,Cash loans,Primaire,Business,Working,4.696216216216216,0.263
287557,1,225000.0,41.0,0.0,1042560.0,F,3.0,Cash loans,Tertiaire,Business,Working,4.6336,0.24744
164733,1,166500.0,34.0,5.0,521280.0,F,2.0,Cash loans,Primaire,Industry,Working,3.130810810810811,0.1606216216216216
271260,1,180000.0,45.0,9.0,521280.0,F,3.0,Cash loans,Tertiaire,Business,Working,2.896,0.148575
226372,0,225000.0,25.0,2.0,172021.5,M,1.0,Cash loans,Secondaire,Business,Working,0.76454,0.0913
260448,0,549000.0,32.0,10.0,755190.0,F,2.0,Cash loans,Tertiaire,Other,Commercial associate,1.3755737704918032,0.0661721311475409
152386,0,67500.0,54.0,5.0,1011955.5,F,2.0,Cash loans,Primaire,Self-employed,Working,14.991933333333334,0.6186666666666667
217134,1,112500.0,43.0,0.0,1206954.0,F,3.0,Cash loans,Tertiaire,Medicine,Working,10.72848,0.31484
147986,0,443700.0,41.0,2.0,931500.0,F,2.0,Cash loans,Tertiaire,Transport,Working,2.099391480730223,0.08894523326572
114721,0,67500.0,30.0,8.0,468733.5,F,2.0,Cash loans,Tertiaire,Business,Working,6.9442,0.3256666666666666
212792,0,157500.0,42.0,2.0,862560.0,M,1.0,Cash loans,Primaire,Serivce,Working,5.476571428571429,0.1609428571428571
183827,1,157500.0,27.0,2.0,1161000.0,M,3.0,Cash loans,Tertiaire,Trade,Working,7.371428571428571,0.2816
218944,0,81000.0,33.0,9.0,327024.0,F,2.0,Cash loans,Primaire,Trade,Commercial associate,4.037333333333334,0.1979444444444444
121290,0,73980.0,50.0,6.0,225000.0,F,2.0,Cash loans,Primaire,Business,Working,3.0413625304136254,0.2917274939172749
111999,1,202500.0,50.0,2.0,107820.0,F,3.0,Cash loans,Primaire,Education,Commercial associate,0.5324444444444445,0.0366444444444444
267317,1,67500.0,35.0,15.0,450000.0,F,3.0,Cash loans,Tertiaire,Business,Working,6.666666666666667,0.3127333333333333
111593,0,81000.0,31.0,7.0,270000.0,F,2.0,Cash loans,Primaire,Education,Working,3.333333333333333,0.2508333333333333
234495,3,157500.0,28.0,7.0,573628.5,F,5.0,Cash loans,Primaire,Industry,Commercial associate,3.6420857142857135,0.1696
164353,0,135000.0,29.0,1.0,135000.0,M,1.0,Revolving loans,Primaire,Trade,Commercial associate,1.0,0.05
148691,0,128695.5,24.0,1.0,284256.0,M,1.0,Cash loans,Primaire,Business,Working,2.208748557641876,0.2075247386272247
138795,1,202500.0,40.0,4.0,396171.0,F,3.0,Cash loans,Primaire,Business,Working,1.9564,0.0765333333333333
216890,0,180000.0,27.0,5.0,251091.0,M,2.0,Cash loans,Primaire,Security,State servant,1.39495,0.150225
176410,0,157500.0,55.0,3.0,225000.0,F,1.0,Cash loans,Primaire,Trade,Working,1.4285714285714286,0.0662
177525,1,90000.0,31.0,4.0,298512.0,F,3.0,Cash loans,Primaire,Self-employed,Commercial associate,3.3168,0.17315
245075,0,117000.0,51.0,5.0,112500.0,M,1.0,Cash loans,Secondaire,Serivce,Working,0.9615384615384616,0.0625384615384615
